 'AXP',8.96E-05,Spring Point Airport,
 'CRI',8.96E-05,Colonel Hill Airport,
 'IGA',8.96E-05,Inagua Airport,
 'MYG',8.96E-05,Mayaguana Airport,
 'NRA',8.96E-05,Narrandera Airport,
 'OHD',8.96E-05,Ohrid St. Paul the Apostle Airport,
 'TBI',8.96E-05,New Bight Airport,
 'TKQ',8.95E-05,Kigoma Airport,
 'CAP',8.94E-05,Cap Haitien International Airport,
 'MKM',8.94E-05,Mukah Airport,
 'AOG',8.93E-05,Anshan Air Base,
 'CDR',8.93E-05,Chadron Municipal Airport,
 'CPV',8.93E-05,Presidente Jo?o Suassuna Airport,
 'FLA',8.93E-05,Gustavo Artunduaga Paredes Airport,
 'JMS',8.93E-05,Jamestown Regional Airport,
 'PUU',8.93E-05,Tres De Mayo Airport,
 'XCH',8.93E-05,Christmas Island Airport,
 'ORH',8.92E-05,Worcester Regional Airport,
 'RMA',8.92E-05,Roma Airport,
 'CFS',8.91E-05,Coffs Harbour Airport,
 'OAG',8.91E-05,Orange Airport,
 'PPP',8.91E-05,Proserpine Whitsunday Coast Airport,
 'PZH',8.91E-05,Zhob Airport,
 'MRX',8.90E-05,Mahshahr Airport,
 'OPS',8.90E-05,Presidente Jo?o Batista Figueiredo Airport,
 'BNX',8.89E-05,Banja Luka International Airport,
 'MYD',8.89E-05,Malindi Airport,
 'SMS',8.89E-05,Sainte Marie Airport,
 'TRI',8.87E-05,Tri-Cities Regional TN/VA Airport,
 'EVG',8.86E-05,Sveg Airport,
 'YQG',8.85E-05,Windsor Airport,
 'TAB',8.84E-05,Tobago-Crown Point Airport,
 'KNS',8.83E-05,King Island Airport,
 'TAG',8.82E-05,Tagbilaran Airport,
 'POI',8.80E-05,Capitan Nicolas Rojas Airport,
 'QBC',8.80E-05,Bella Coola Airport,
 'YAA',8.80E-05,Anahim Lake Airport,
 'YQZ',8.80E-05,Quesnel Airport,
 'YWL',8.80E-05,Williams Lake Airport,
 'AXA',8.79E-05,Clayton J Lloyd International Airport,
 'ITB',8.79E-05,Itaituba Airport,
 'KZO',8.79E-05,Kzyl-Orda Southwest Airport,
 'NVI',8.78E-05,Navoi Airport,
 'TJQ',8.77E-05,Buluh Tumbang (H A S Hanandjoeddin) Airport,
 'EUX',8.75E-05,F. D. Roosevelt Airport,
 'OSD',8.73E-05,?re ?stersund Airport,
 'AAT',8.72E-05,Altay Air Base,
 'AUC',8.72E-05,Santiago Perez Airport,
 'BVE',8.72E-05,Brive Souillac Airport,
 'CVU',8.71E-05,Corvo Airport,
 'GCC',8.71E-05,Gillette Campbell County Airport,
 'IFU',8.71E-05,Ifuru Airport,
 'RKS',8.71E-05,Southwest Wyoming Regional Airport,
 'DOU',8.70E-05,Dourados Airport,
 'ELM',8.68E-05,Elmira Corning Regional Airport,
 'OZZ',8.68E-05,Ouarzazate Airport,
 'DSK',8.67E-05,Dera Ismael Khan Airport,
 'JSI',8.67E-05,Skiathos Island National Airport,
 'TCQ',8.67E-05,Coronel FAP Carlos Ciriani Santa Rosa International Airport,
 'MZO',8.66E-05,Sierra Maestra Airport,
 'PPB',8.66E-05,Presidente Prudente Airport,
 'LCX',8.65E-05,Longyan Guanzhishan Airport,
 'YKA',8.65E-05,Kamloops Airport,
 'HDN',8.64E-05,Yampa Valley Airport,
 'IQM',8.64E-05,Qiemo Yudu Airport,
 'XIL',8.64E-05,Xilinhot Airport,
 'HOT',8.63E-05,Memorial Field,
 'YFC',8.63E-05,Fredericton Airport,
 'YSJ',8.63E-05,Saint John Airport,
 'ZUM',8.63E-05,Churchill Falls Airport,
 'KSQ',8.62E-05,Karshi Khanabad Airport,
 'TOG',8.61E-05,Togiak Airport,
 'FOD',8.59E-05,Fort Dodge Regional Airport,
 'GNU',8.59E-05,Goodnews Bay,
 'IDA',8.59E-05,Idaho Falls Regional Airport,
 'IPN',8.59E-05,Usiminas Airport,
 'MLL',8.59E-05,Marshall Don Hunter Sr Airport,
 'MOC',8.59E-05,M?rio Ribeiro Airport,
 'WNA',8.59E-05,Napakiak Airport,
 'WTL',8.59E-05,Tuntutuliak,
 'YYA',8.59E-05,Yueyang Sanhe,
 'BAX',8.58E-05,Barnaul Airport,
 'PMZ',8.58E-05,Palmar Sur Airport,
 'BHV',8.57E-05,Bahawalpur Airport,
 'JIC',8.57E-05,Jinchuan Airport,
 'QOW',8.57E-05,Sam Mbakwe International Airport,
 'BRL',8.56E-05,Southeast Iowa Regional Airport,
 'GOP',8.56E-05,Gorakhpur Airport,
 'JGN',8.56E-05,Jiayuguan Airport,
 'JGD',8.55E-05,Jiagedaqi Airport,
 'OGZ',8.55E-05,Beslan Airport,
 'HLA',8.54E-05,Lanseria Airport,
 'CWA',8.53E-05,Central Wisconsin Airport,
 'DIW',8.52E-05,Dicwella SPB,
 'YGP',8.52E-05,Gasp? (Michel-Pouliot) Airport,
 'HMV',8.51E-05,Hemavan Airport,
 'SAF',8.51E-05,Santa Fe Municipal Airport,
 'OHH',8.50E-05,Okha,
 'SCN',8.50E-05,Saarbr?cken Airport,
 'KVX',8.49E-05,Pobedilovo Airport,
 'MJM',8.49E-05,Mbuji Mayi Airport,
 'ULV',8.48E-05,Ulyanovsk Baratayevka Airport,
 'IAO',8.47E-05,Siargao Airport,
 'MYA',8.46E-05,Moruya Airport,
 'OOM',8.46E-05,Cooma Snowy Mountains Airport,
 'EOI',8.45E-05,Eday Airport,
 'OZH',8.45E-05,Zaporizhzhia International Airport,
 'JZH',8.44E-05,Jiuzhai Huanglong Airport,
 'ZQW',8.44E-05,Zweibr?cken Airport,
 'DMB',8.42E-05,Taraz Airport,
 'ZBF',8.42E-05,Bathurst Airport,
 'DCM',8.41E-05,Castres-Mazamet Airport,
 'TMH',8.41E-05,Tanah Merah Airport,
 'AZO',8.40E-05,Kalamazoo Battle Creek International Airport,
 'DMU',8.40E-05,Dimapur Airport,
 'ERF',8.40E-05,Erfurt Airport,
 'FRO',8.40E-05,Flor? Airport,
 'GES',8.40E-05,General Santos International Airport,
 'GRB',8.40E-05,Austin Straubel International Airport,
 'KSO',8.40E-05,Kastoria National Airport,
 'MBS',8.40E-05,MBS International Airport,
 'SRH',8.40E-05,Sarh Airport,
 'URA',8.40E-05,Uralsk Airport,
 'BTR',8.39E-05,Baton Rouge Metropolitan Airport,
 'DLH',8.39E-05,Duluth International Airport,
 'STW',8.39E-05,Stavropol Shpakovskoye Airport,
 'YQF',8.39E-05,Red Deer Regional Airport,
 'JLR',8.38E-05,Jabalpur Airport,
 'GDE',8.37E-05,Gode Airport,
 'OGS',8.37E-05,Ogdensburg International Airport,
 'PBU',8.37E-05,Putao Airport,
 'PJM',8.37E-05,Puerto Jimenez Airport,
 'TLK',8.37E-05,Talakan Airport,
 'BYK',8.36E-05,Bouak? Airport,
 'GHA',8.36E-05,Noum?rat - Moufdi Zakaria Airport,
 'HGO',8.36E-05,Korhogo Airport,
 'KOO',8.36E-05,Kongolo Airport,
 'MSR',8.36E-05,Mus Airport,
 'TME',8.36E-05,Gustavo Vargas Airport,
 'YBV',8.36E-05,Berens River Airport,
 'YCR',8.36E-05,Cross Lake (Charlie Sinclair Memorial) Airport,
 'ZHY',8.36E-05,Zhongwei Shapotou Airport,
 'JXA',8.33E-05,Jixi Xingkaihu Airport,
 'VIL',8.33E-05,Dakhla Airport,
 'HAA',8.32E-05,Hasvik Airport,
 'MHC',8.32E-05,Mocopulli Airport,
 'MKL',8.31E-05,McKellar-Sipes Regional Airport,
 'BRD',8.30E-05,Brainerd Lakes Regional Airport,
 'HVD',8.30E-05,Khovd Airport,
 'INL',8.30E-05,Falls International Airport,
 'KMY',8.30E-05,Moser Bay                               ,
 'KYK',8.30E-05,Karluk Airport,
 'KZB',8.30E-05,Zachar Bay,
 'SYB',8.30E-05,Seal Bay,
 'UGI',8.30E-05,Uganik,
 'ULO',8.30E-05,Ulaangom Airport,
 'PEM',8.29E-05,Padre Aldamiz International Airport,
 'CBT',8.28E-05,Catumbela Airport,
 'OHE',8.28E-05,Gu-Lian Airport,
 'SVP',8.28E-05,Kuito Airport,
 'BYN',8.27E-05,Bayankhongor Airport,
 'CMW',8.27E-05,Ignacio Agramonte International Airport,
 'TNW',8.27E-05,Jumandy Airport,
 'ULZ',8.27E-05,Donoi Airport,
 'AGS',8.26E-05,Augusta Regional At Bush Field,
 'MGM',8.26E-05,Montgomery Regional (Dannelly Field) Airport,
 'JKH',8.25E-05,Chios Island National Airport,
 'JKL',8.25E-05,Kalymnos Airport,
 'KET',8.25E-05,Kengtung Airport,
 'LSH',8.25E-05,Lashio Airport,
 'UYU',8.25E-05,Uyuni Airport,
 'BFD',8.24E-05,Bradford Regional Airport,
 'DUJ',8.24E-05,DuBois Regional Airport,
 'FKL',8.24E-05,Venango Regional Airport,
 'JHW',8.24E-05,Chautauqua County-Jamestown Airport,
 'LFM',8.23E-05,Lamerd Airport,
 'PIN',8.23E-05,Parintins Airport,
 'TNC',8.23E-05,Tin City Long Range Radar Station Airport,
 'KDV',8.22E-05,Vunisea Airport,
 'LBS',8.22E-05,Labasa Airport,
 'LYP',8.22E-05,Faisalabad International Airport,
 'MII',8.22E-05,Frank Miloye Milenkowichi?Mar?lia State Airport,
 'BFN',8.21E-05,Bram Fischer International Airport,
 'CMI',8.21E-05,University of Illinois Willard Airport,
 'GTO',8.21E-05,Jalaluddin Airport,
 'LUW',8.21E-05,Syukuran Aminuddin Amir Airport,
 'DGT',8.19E-05,Sibulan Airport,
 'SAG',8.19E-05,Shirdi Airport,
 'DNH',8.18E-05,Dunhuang Airport,
 'FJR',8.18E-05,Fujairah International Airport,
 'KYZ',8.18E-05,Kyzyl Airport,
 'ZDY',8.18E-05,Delma Island,
 'LUK',8.17E-05,Cincinnati Municipal Airport Lunken Field,
 'CEM',8.16E-05,Central Airport,
 'GNY',8.16E-05,Sanliurfa GAP Airport,
 'HKB',8.16E-05,Healy Lake,
 'KBC',8.16E-05,Birch Creek                             ,
 'KFP',8.16E-05,False Pass Airport,
 'KVC',8.16E-05,King Cove Airport,
 'LMA',8.16E-05,Minchumina Airport,
 'MLY',8.16E-05,Manley Hot Springs Airport,
 'NLG',8.16E-05,Nelson Lagoon Airport,
 'RMP',8.16E-05,Rampart,
 'BKM',8.15E-05,Bakalalan Airport,
 'TOL',8.15E-05,Toledo Express Airport,
 'ALS',8.14E-05,San Luis Valley Regional Bergman Field,
 'WVB',8.14E-05,Walvis Bay Airport,
 'DAB',8.12E-05,Daytona Beach International Airport,
 'GGR',8.12E-05,Garowe   ,
 'PHB',8.12E-05,Prefeito Doutor Jo?o Silva Filho Airport,
 'DIL',8.11E-05,Presidente Nicolau Lobato International Airport,
 'JKG',8.11E-05,J?nk?ping Airport,
 'AXU',8.10E-05,Axum Airport,
 'BJR',8.10E-05,Bahir Dar Airport,
 'KWM',8.10E-05,Kowanyama Airport,
 'WUZ',8.10E-05,Wuzhou Changzhoudao Airport,
 'CAC',8.09E-05,Cascavel Airport,
 'PAZ',8.09E-05,El Taj?n National Airport,
 'TEB',8.09E-05,Teterboro Airport,
 'BZG',8.08E-05,Bydgoszcz Ignacy Jan Paderewski Airport,
 'MKK',8.08E-05,Molokai Airport,
 'SBY',8.08E-05,Salisbury Ocean City Wicomico Regional Airport,
 'MSJ',8.07E-05,Misawa Air Base,
 'ORI',8.07E-05,Port Lions,
 'HYA',8.06E-05,Barnstable Municipal Boardman Polando Field,
 'NUK',8.06E-05,Nukutavake Airport,
 'FAY',8.05E-05,Fayetteville Regional Grannis Field,
 'HUI',8.05E-05,Phu Bai Airport,
 'CCK',8.04E-05,Cocos (Keeling) Islands Airport,
 'LEA',8.04E-05,Learmonth Airport,
 'RNB',8.04E-05,Ronneby Airport,
 'TCG',8.04E-05,Tacheng Airport,
 'PZI',8.03E-05,Bao'anying Airport,
 'TYF',8.03E-05,Torsby Airport,
 'TMC',8.02E-05,Tambolaka Airport,
 'IAG',8.01E-05,Niagara Falls International Airport,
 'RMI',8.01E-05,Federico Fellini International Airport,
 'BUU',8.00E-05,Muara Bungo Airport,
 'HFS',8.00E-05,Hagfors Airport,
 'SOW',8.00E-05,Show Low Regional Airport,
 'YLC',8.00E-05,Kimmirut Airport,
 'ACZ',7.99E-05,Zabol Airport,
 'ESU',7.99E-05,Mogador Airport,
 'LSA',7.99E-05,Losuia                                  ,
 'MIS',7.99E-05,Misima Island Airport,
 'PIS',7.99E-05,Poitiers-Biard Airport,
 'GRQ',7.98E-05,Eelde Airport,
 'KIR',7.98E-05,Kerry Airport,
 'AJF',7.97E-05,Al-Jawf Domestic Airport,
 'BWX',7.97E-05,Blimbingsari Airport,
 'DPL',7.96E-05,Dipolog Airport,
 'IBA',7.96E-05,Ibadan Airport,
 'ORB',7.96E-05,?rebro Airport,
 'BRA',7.95E-05,Barreiras Airport,
 'BRM',7.95E-05,Barquisimeto International Airport,
 'CZU',7.95E-05,Las Brujas Airport,
 'KYP',7.95E-05,Kyaukpyu Airport,
 'MZL',7.95E-05,La Nubia Airport,
 'URT',7.95E-05,Surat Thani Airport,
 'GIS',7.94E-05,Gisborne Airport,
 'NDB',7.94E-05,Nouadhibou International Airport,
 'TUO',7.94E-05,Taupo Airport,
 'WRE',7.94E-05,Whangarei Airport,
 'RDV',7.91E-05,Red Devil,
 'ENU',7.89E-05,Akanu Ibiam International Airport,
 'MYQ',7.89E-05,Mysore Airport,
 'OIA',7.89E-05,Ouril?ndia do Norte Airport,
 'YXC',7.89E-05,Cranbrook/Canadian Rockies International Airport,
 'RYK',7.88E-05,Shaikh Zaid Airport,
 'SNE',7.88E-05,Pregui?a Airport,
 'YOJ',7.88E-05,High Level Airport,
 'ASW',7.87E-05,Aswan International Airport,
 'BCO',7.87E-05,Baco Airport,
 'IGM',7.87E-05,Kingman,
 'NSH',7.87E-05,Noshahr Airport,
 'DYR',7.86E-05,Ugolny Airport,
 'KYA',7.86E-05,Konya Airport,
 'ZCO',7.86E-05,La Araucan?a Airport,
 'IPC',7.85E-05,Mataveri Airport,
 'IXD',7.85E-05,Allahabad Airport,
 'RVT',7.85E-05,Ravensthorpe Airport,
 'CPC',7.84E-05,Aviador C. Campos Airport,
 'CRA',7.84E-05,Craiova Airport,
 'UAQ',7.84E-05,Domingo Faustino Sarmiento Airport,
 'GNM',7.83E-05,Guanambi Airport,
 'IZA',7.83E-05,Zona da Mata Regional Airport,
 'LBL',7.82E-05,Liberal Mid-America Regional Airport,
 'PIX',7.82E-05,Pico Airport,
 'BLE',7.80E-05,Borlange Airport,
 'SZE',7.80E-05,Semera,
 'CEI',7.79E-05,Chiang Rai International Airport,
 'KRN',7.79E-05,Kiruna Airport,
 'ASI',7.78E-05,RAF Ascension Island,
 'SHD',7.78E-05,Shenandoah Valley Regional Airport,
 'RCM',7.77E-05,Richmond Airport,
 'HBX',7.76E-05,Hubli Airport,
 'MPN',7.76E-05,Mount Pleasant Airport,
 'QFX',7.76E-05,Igaliku Heliport,
 'LMC',7.75E-05,Lamacarena,
 'POJ',7.75E-05,Patos de Minas Airport,
 'SJK',7.75E-05,Professor Urbano Ernesto Stumpf Airport,
 'FSP',7.74E-05,St Pierre Airport,
 'FAC',7.73E-05,Faaite Airport,
 'HEA',7.73E-05,Herat Airport,
 'MMB',7.73E-05,Memanbetsu Airport,
 'HOX',7.72E-05,Hommalinn Airport,
 'AAN',7.71E-05,Al Ain International Airport,
 'AAQ',7.71E-05,Anapa Vityazevo Airport,
 'COQ',7.71E-05,Choibalsan Airport,
 'BQN',7.70E-05,Rafael Hernandez Airport,
 'HAQ',7.70E-05,Hanimaadhoo Airport,
 'CKW',7.69E-05,Graeme Rowley Aerodrome,
 'KHK',7.69E-05,Khark Island Airport,
 'FGU',7.68E-05,Fangatau Airport,
 'TKV',7.68E-05,Tatakoto Airport,
 'VUP',7.68E-05,Alfonso L?pez Pumarejo Airport,
 'WWP',7.68E-05,Whale Pass,
 'CDJ',7.67E-05,Concei??o do Araguaia Airport,
 'CUE',7.67E-05,Mariscal Lamar Airport,
 'CXF',7.67E-05,Coldfoot                                ,
 'GPS',7.67E-05,Seymour Airport,
 'LOH',7.67E-05,Camilo Ponce Enriquez Airport,
 'LSP',7.67E-05,Josefa Camejo International Airport,
 'SUN',7.67E-05,Friedman Memorial Airport,
 'GYS',7.66E-05,Guangyuan Airport,
 'YFO',7.66E-05,Flin Flon Airport,
 'YQD',7.66E-05,The Pas Airport,
 'KLU',7.65E-05,Klagenfurt Airport,
 'LDE',7.65E-05,Tarbes-Lourdes-Pyr?n?es Airport,
 'MWF',7.65E-05,Maewo-Naone Airport,
 'WLH',7.65E-05,Walaha Airport,
 'MPH',7.64E-05,Godofredo P. Ramos Airport,
 'SHW',7.64E-05,Sharurah Airport,
 'USU',7.64E-05,Francisco B. Reyes Airport,
 'CUF',7.63E-05,Cuneo International Airport,
 'RKT',7.63E-05,Ras Al Khaimah International Airport,
 'AGR',7.62E-05,Agra Airport,
 'DTB',7.62E-05,Silangit Airport,
 'EWB',7.62E-05,New Bedford Regional Airport,
 'KSJ',7.62E-05,Kasos Airport,
 'OUZ',7.62E-05,Tazadit Airport,
 'TCB',7.62E-05,Treasure Cay Airport,
 'XQP',7.62E-05,Quepos Managua Airport,
 'HTS',7.61E-05,Tri-State/Milton J. Ferguson Field,
 'ILU',7.61E-05,Kilaguni Airport,
 'RLG',7.61E-05,Rostock-Laage Airport,
 'TNJ',7.61E-05,Raja Haji Fisabilillah International Airport,
 'IJK',7.60E-05,Izhevsk Airport,
 'KEJ',7.60E-05,Kemerovo Airport,
 'AJI',7.58E-05,Agri Airport,
 'EMD',7.58E-05,Emerald Airport,
 'EZS',7.58E-05,Elazig Airport,
 'KSY',7.58E-05,Kars Airport,
 'MLX',7.58E-05,Malatya Erha? Airport,
 'MQM',7.58E-05,Mardin Airport,
 'PZU',7.58E-05,Port Sudan New International Airport,
 'KIS',7.56E-05,Kisumu Airport,
 'PWQ',7.56E-05,Pavlodar Airport,
 'WGN',7.56E-05,Shaoyang Wugang Airport,
 'JDH',7.55E-05,Jodhpur Airport,
 'ZQZ',7.55E-05,Zhangjiakou Ningyuan Airport,
 'AIT',7.54E-05,Aitutaki Airport,
 'DDG',7.54E-05,Dandong Airport,
 'GHB',7.54E-05,Governor's Harbour Airport,
 'MGS',7.54E-05,Mangaia Island Airport,
 'MOI',7.54E-05,Mitiaro Island Airport,
 'MUK',7.54E-05,Mauke Airport,
 'BBL',7.53E-05,Ballera Airport,
 'ZYL',7.51E-05,Osmany International Airport,
 'IXG',7.50E-05,Belgaum Airport,
 'YFI',7.50E-05,Fort Mackay / Firebag,
 'CSY',7.49E-05,Cheboksary Airport,
 'GSV',7.49E-05,Saratov Gagarin,
 'HJR',7.49E-05,Khajuraho Airport,
 'KDH',7.49E-05,Kandahar Airport,
 'HEK',7.48E-05,Heihe Airport,
 'ITO',7.48E-05,Hilo International Airport,
 'TKS',7.48E-05,Tokushima Airport/JMSDF Air Base,
 'BDQ',7.47E-05,Vadodara Airport,
 'BMW',7.47E-05,Bordj Badji Mokhtar Airport,
 'DUM',7.47E-05,Pinang Kampai Airport,
 'JJD',7.47E-05,Jericoacoara,
 'NCU',7.47E-05,Nukus Airport,
 'RIB',7.47E-05,Capit?n Av. Selin Zeitun Lopez Airport,
 'SPI',7.47E-05,Abraham Lincoln Capital Airport,
 'IXT',7.46E-05,Pasighat Airport,
 'LYC',7.46E-05,Lycksele Airport,
 'AOR',7.45E-05,Sultan Abdul Halim Airport,
 'BHH',7.44E-05,Bisha Airport,
 'FUT',7.44E-05,Pointe Vele Airport,
 'LBP',7.43E-05,Long Banga                              ,
 'VOL',7.43E-05,Nea Anchialos Airport,
 'ZSA',7.43E-05,San Salvador Airport,
 'GLU',7.42E-05,Gelephu Airport,
 'HDF',7.42E-05,Heringsdorf Airport,
 'BMU',7.41E-05,Muhammad Salahuddin Airport,
 'CPR',7.41E-05,Casper-Natrona County International Airport,
 'KAO',7.41E-05,Kuusamo Airport,
 'FAE',7.40E-05,Vagar Airport,
 'NVA',7.40E-05,Benito Salas Airport,
 'PMF',7.40E-05,Parma Airport,
 'PSO',7.40E-05,Antonio Narino Airport,
 'PTX',7.40E-05,Pitalito Airport,
 'TCO',7.40E-05,La Florida Airport,
 'COU',7.39E-05,Columbia Regional Airport,
 'EAE',7.39E-05,Siwo Airport,
 'SZK',7.39E-05,Skukuza Airport,
 'TGH',7.39E-05,Tongoa Airport,
 'JTY',7.38E-05,Astypalaia Airport,
 'TMJ',7.38E-05,Termez Airport,
 'PBD',7.37E-05,Porbandar Airport,
 'YIE',7.37E-05,Arxan Yi'ershi Airport,
 'FHZ',7.36E-05,Fakahina,
 'MJN',7.35E-05,Amborovy Airport,
 'TTA',7.35E-05,Tan Tan Airport,
 'BJW',7.34E-05,Bajawa Soa Airport,
 'ENE',7.34E-05,Ende (H Hasan Aroeboesman) Airport,
 'HOF',7.34E-05,Al Ahsa Airport,
 'RHI',7.34E-05,Rhinelander Oneida County Airport,
 'DRO',7.33E-05,Durango La Plata County Airport,
 'FLG',7.33E-05,Flagstaff Pulliam Airport,
 'YYG',7.33E-05,Charlottetown Airport,
 'AKJ',7.32E-05,Asahikawa Airport,
 'JIK',7.32E-05,Ikaria Airport,
 'KCA',7.32E-05,Kuqa Airport,
 'KLV',7.32E-05,Karlovy Vary International Airport,
 'NYT',7.32E-05,Naypyidaw Airport,
 'BJA',7.31E-05,Soummam Airport,
 'BLJ',7.31E-05,Batna Airport,
 'TLM',7.31E-05,Zenata ? Messali El Hadj Airport,
 'BPG',7.30E-05,Barra do Gar?as Airport,
 'KGC',7.30E-05,Kingscote Airport,
 'MGB',7.30E-05,Mount Gambier Airport,
 'PGH',7.30E-05,Pantnagar Airport,
 'HVB',7.29E-05,Hervey Bay Airport,
 'MRZ',7.29E-05,Moree Airport,
 'MYI',7.29E-05,Murray Island Airport,
 'NAA',7.29E-05,Narrabri Airport,
 'NLK',7.29E-05,Norfolk Island International Airport,
 'TMW',7.29E-05,Tamworth Airport,
 'PEU',7.28E-05,Puerto Lempira Airport,
 'MEI',7.27E-05,Key Field,
 'TMT',7.27E-05,Trombetas Airport,
 'PQM',7.25E-05,Palenque International Airport,
 'TGM',7.25E-05,Transilvania T?rgu Mures International Airport,
 'VGZ',7.25E-05,Villa Garz?n Airport,
 'YKF',7.25E-05,Waterloo Airport,
 'BRO',7.24E-05,Brownsville South Padre Island International Airport,
 'KTR',7.24E-05,Tindal Airport,
 'AXD',7.23E-05,Dimokritos Airport,
 'CYP',7.22E-05,Calbayog Airport,
 'KCM',7.22E-05,Kahramanmaras Airport,
 'PUW',7.22E-05,Pullman Moscow Regional Airport,
 'TAC',7.22E-05,Daniel Z. Romualdez Airport,
 'ZVK',7.22E-05,Savannakhet Airport,
 'QSZ',7.21E-05,Yeerqiang Airport,
 'GNS',7.20E-05,Binaka Airport,
 'PLX',7.20E-05,Semipalatinsk Airport,
 'XGR',7.20E-05,Kangiqsualujjuaq (Georges River) Airport,
 'AEX',7.19E-05,Alexandria International Airport,
 'GRK',7.19E-05,Robert Gray  Army Air Field Airport,
 'HUN',7.19E-05,Hualien Airport,
 'LFT',7.19E-05,Lafayette Regional Airport,
 'MLU',7.19E-05,Monroe Regional Airport,
 'ATM',7.18E-05,Altamira Airport,
 'BKG',7.18E-05,Branson Airport,
 'KAA',7.18E-05,Kasama Airport,
 'LSE',7.18E-05,La Crosse Municipal Airport,
 'MEU',7.18E-05,Monte Dourado Airport,
 'MQT',7.18E-05,Sawyer International Airport,
 'NGE',7.18E-05,N'Gaound?r? Airport,
 'ROO',7.18E-05,Maestro Marinho Franco Airport,
 'SLI',7.18E-05,Solwezi,
 'GOQ',7.17E-05,Golmud Airport,
 'JST',7.17E-05,John Murtha Johnstown Cambria County Airport,
 'KUD',7.17E-05,Kudat Airport,
 'PLN',7.17E-05,Pellston Regional Airport of Emmet County Airport,
 'RJA',7.17E-05,Rajahmundry Airport,
 'TVF',7.17E-05,Thief River Falls Regional Airport,
 'YUM',7.17E-05,Yuma MCAS/Yuma International Airport,
 'EZV',7.16E-05,Berezovo Airport,
 'GVR',7.16E-05,Coronel Altino Machado de Oliveira Airport,
 'KSN',7.16E-05,Kostanay West Airport,
 'YCL',7.16E-05,Charlo Airport,
 'NYK',7.15E-05,Nanyuki Airport,
 'OKR',7.15E-05,Yorke Island Airport,
 'LRD',7.14E-05,Laredo International Airport,
 'GRI',7.13E-05,Central Nebraska Regional Airport,
 'AQI',7.12E-05,Al Qaisumah/Hafr Al Batin Airport,
 'DRK',7.12E-05,Drake Bay Airport,
 'GLF',7.12E-05,Golfito Airport,
 'HUY',7.12E-05,Humberside Airport,
 'MMH',7.12E-05,Mammoth Yosemite Airport,
 'RAE',7.12E-05,Arar Domestic Airport,
 'TUI',7.12E-05,Turaif Domestic Airport,
 'ULH',7.10E-05,Majeed Bin Abdulaziz Airport,
 'YOP',7.10E-05,Rainbow Lake Airport,
 'MHQ',7.09E-05,Mariehamn Airport,
 'NTX',7.09E-05,Ranai Airport,
 'PLW',7.09E-05,Mutiara Airport,
 'GWD',7.08E-05,Gwadar International Airport,
 'JYV',7.08E-05,Jyvaskyla Airport,
 'LUP',7.07E-05,Kalaupapa Airport,
 'GMR',7.06E-05,Totegegie Airport,
 'LWB',7.06E-05,Greenbrier Valley Airport,
 'MKP',7.06E-05,Makemo Airport,
 'JIU',7.05E-05,Jiujiang Lushan Airport,
 'NYU',7.05E-05,Bagan Airport,
 'THL',7.05E-05,Tachileik Airport,
 'WGA',7.05E-05,Wagga Wagga City Airport,
 'DDC',7.04E-05,Dodge City Regional Airport,
 'FRW',7.03E-05,Francistown Airport,
 'UUA',7.02E-05,Bugulma Airport,
 'CYI',7.01E-05,Chiayi Airport,
 'JLN',7.01E-05,Joplin Regional Airport,
 'MLB',7.01E-05,Melbourne International Airport,
 'NGK',7.01E-05,Nogliki Airport,
 'OZG',7.01E-05,Zagora Airport,
 'CEC',7.00E-05,Jack Mc Namara Field Airport,
 'FNJ',7.00E-05,Pyongyang Sunan International Airport,
 'LTI',7.00E-05,Altai Airport,
 'SRP',7.00E-05,Stord Airport,
 'UII',7.00E-05,Utila Airport,
 'BIR',6.99E-05,Biratnagar Airport,
 'BTW',6.99E-05,Batu Licin Airport,
 'HOD',6.99E-05,Hodeidah International Airport,
 'KBU',6.99E-05,Kotabaru,
 'SJZ',6.99E-05,S?o Jorge Airport,
 'AMH',6.98E-05,Arba Minch Airport,
 'ASO',6.98E-05,Asosa Airport,
 'ERL',6.98E-05,Erenhot Saiwusu International Airport,
 'EYP',6.98E-05,El Yopal Airport,
 'GOB',6.98E-05,Robe Airport,
 'KRF',6.98E-05,Kramfors Sollefte? Airport,
 'MLG',6.98E-05,Abdul Rachman Saleh Airport,
 'OAJ',6.97E-05,Albert J Ellis Airport,
 'NYA',6.96E-05,Nyagan Airport,
 'GXH',6.95E-05,Gannan Xiahe Airport,
 'REG',6.95E-05,Reggio Calabria Airport,
 'SDE',6.95E-05,Vicecomodoro Angel D. La Paz Aragon?s Airport,
 'YNG',6.95E-05,Youngstown Warren Regional Airport,
 'FDE',6.94E-05,Forde                                   ,
 'LTO',6.94E-05,Loreto International Airport,
 'TJU',6.94E-05,Kulob Airport,
 'IRP',6.92E-05,Matari Airport,
 'URJ',6.92E-05,Uray Airport,
 'FUJ',6.90E-05,Fukue Airport,
 'PVU',6.90E-05,Provo Municipal Airport,
 'RCH',6.90E-05,Almirante Padilla Airport,
 'TSJ',6.90E-05,Tsushima Airport,
 'UTT',6.90E-05,K. D. Matanzima Airport,
 'VQS',6.90E-05,Vieques Airport,
 'CBO',6.89E-05,Awang Airport,
 'CXI',6.88E-05,Cassidy International Airport,
 'LDS',6.88E-05,Lindu Airport,
